,order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
7656,CA-2014-105417,01/07/2014,VS-21820,Consumer,Furniture,Furnishings,76728.0,3,-537096.0
7657,CA-2014-105417,01/07/2014,VS-21820,Consumer,Office Supplies,Binders,10.43,7,-182525.0
7658,US-2017-141509,9/29/2017,SC-20575,Consumer,Office Supplies,Art,99.2,5,25792.0
7659,CA-2017-139493,9/13/2017,SG-20605,Consumer,Office Supplies,Art,15.92,5,2786.0
7660,CA-2014-151967,10/22/2014,NB-18580,Corporate,Furniture,Furnishings,129.92,4,743909.0
7661,US-2016-140158,10/04/2016,DR-12940,Home Office,Office Supplies,Binders,44316.0,1,13984.0
7662,US-2016-140158,10/04/2016,DR-12940,Home Office,Technology,Copiers,5399.91,9,25919568.0
7663,US-2016-140158,10/04/2016,DR-12940,Home Office,Office Supplies,Storage,119.1,3,34539.0
7664,CA-2015-130974,11/27/2015,MA-17560,Home Office,Office Supplies,Paper,40.08,6,192384.0
7665,CA-2015-130974,11/27/2015,MA-17560,Home Office,Office Supplies,Paper,59.94,3,281718.0
7666,CA-2015-130974,11/27/2015,MA-17560,Home Office,Technology,Accessories,259.98,2,883932.0
7667,CA-2015-130974,11/27/2015,MA-17560,Home Office,Furniture,Bookcases,170.98,1,324862.0
7668,CA-2015-130974,11/27/2015,MA-17560,Home Office,Furniture,Furnishings,38.97,3,1776632.0
7669,CA-2015-130974,11/27/2015,MA-17560,Home Office,Office Supplies,Paper,154.9,5,69705.0
7670,CA-2015-130974,11/27/2015,MA-17560,Home Office,Furniture,Tables,446068.0,4,0.0
7671,CA-2017-133487,05/06/2017,TS-21655,Consumer,Office Supplies,Appliances,152.94,3,412938.0
7672,CA-2014-142951,10/08/2014,JG-15115,Consumer,Technology,Accessories,23472.0,3,2913997.0
7673,CA-2014-133592,12/31/2014,KM-16375,Home Office,Office Supplies,Paper,195.64,4,919508.0
7674,CA-2014-133592,12/31/2014,KM-16375,Home Office,Office Supplies,Paper,14.94,3,-614155.0
7675,CA-2014-133592,12/31/2014,KM-16375,Home Office,Technology,Accessories,-77582.0,4,742632.0
7676,CA-2014-133592,12/31/2014,KM-16375,Home Office,Furniture,Bookcases,341.96,2,786508.0
7677,CA-2014-133592,12/31/2014,KM-16375,Home Office,Furniture,Chairs,605.88,6,151.47
7678,CA-2015-120782,4/28/2015,SD-20485,Home Office,Office Supplies,Appliances,186732.0,1,41496.0
7679,CA-2015-120782,4/28/2015,SD-20485,Home Office,Office Supplies,Binders,3812.97,3,1906485.0
7680,CA-2015-116876,2/14/2015,TT-21070,Consumer,Office Supplies,Binders,26424.0,9,1419943.0
7681,CA-2015-116876,2/14/2015,TT-21070,Consumer,Technology,Phones,625.99,1,187797.0
7682,CA-2016-169838,11/25/2016,BB-11545,Corporate,Furniture,Tables,1568.61,9,3294081.0
7683,CA-2016-169838,11/25/2016,BB-11545,Corporate,Office Supplies,Binders,44272.0,1,8304.0
7684,CA-2016-169838,11/25/2016,BB-11545,Corporate,Technology,Accessories,160.0,8,62.4
7685,US-2017-128951,7/15/2017,RS-19420,Corporate,Office Supplies,Appliances,179.94,3,503832.0
7686,US-2017-128951,7/15/2017,RS-19420,Corporate,Furniture,Tables,872.94,3,1571292.0
7687,US-2017-128951,7/15/2017,RS-19420,Corporate,Office Supplies,Paper,12.96,2,112648.0
7688,CA-2014-102330,12/29/2014,AI-10855,Consumer,Office Supplies,Labels,88.8,6,44.4
7689,CA-2014-102330,12/29/2014,AI-10855,Consumer,Technology,Phones,319968.0,4,359964.0
7690,CA-2016-118899,3/22/2016,MC-17275,Consumer,Furniture,Chairs,167888.0,7,146902.0
7691,CA-2017-107958,07/02/2017,AH-10120,Home Office,Office Supplies,Paper,163.96,5,594355.0
7692,CA-2017-107958,07/02/2017,AH-10120,Home Office,Office Supplies,Binders,5232.0,4,-81096.0
7693,CA-2017-151799,12/14/2017,BF-11170,Home Office,Technology,Copiers,1199.98,2,4679922.0
7694,CA-2017-151799,12/14/2017,BF-11170,Home Office,Office Supplies,Storage,73.85,1,93170.0
7695,CA-2017-151799,12/14/2017,BF-11170,Home Office,Office Supplies,Supplies,25.71,3,1806643.0
7696,CA-2017-151799,12/14/2017,BF-11170,Home Office,Office Supplies,Fasteners,17.28,6,-249611.0
7697,CA-2017-151799,12/14/2017,BF-11170,Home Office,Furniture,Tables,526582.0,2,-526582.0
7698,CA-2016-114601,8/26/2016,AA-10480,Consumer,Office Supplies,Paper,11.56,2,1732833.0
7699,CA-2016-114601,8/26/2016,AA-10480,Consumer,Technology,Phones,209.97,3,587916.0
7700,CA-2016-114601,8/26/2016,AA-10480,Consumer,Furniture,Tables,447.84,4,985248.0
7701,CA-2016-114601,8/26/2016,AA-10480,Consumer,Technology,Accessories,479.97,3,1631898.0
7702,CA-2016-114601,8/26/2016,AA-10480,Consumer,Office Supplies,Art,8.64,3,1152738.0
7703,CA-2017-100237,10/15/2017,SV-20815,Corporate,Office Supplies,Art,11.68,2,54149.0
7704,CA-2014-139542,10/25/2014,EH-14185,Consumer,Technology,Accessories,40776.0,3,5097.0
7705,CA-2014-139542,10/25/2014,EH-14185,Consumer,Office Supplies,Binders,13698.0,3,-95886.0
7706,US-2015-142811,04/02/2015,JL-15850,Consumer,Technology,Phones,87.8,5,32925.0
7707,CA-2017-139353,10/28/2017,JM-15250,Consumer,Furniture,Furnishings,77952.0,3,155904.0
7708,CA-2017-139353,10/28/2017,JM-15250,Consumer,Office Supplies,Storage,147184.0,2,-294368.0
7709,CA-2017-139353,10/28/2017,JM-15250,Consumer,Office Supplies,Paper,47952.0,3,161838.0
7710,CA-2014-150203,12/05/2014,JB-15925,Consumer,Office Supplies,Appliances,250.26,6,725754.0
7711,US-2017-101518,11/03/2017,PB-19105,Consumer,Technology,Accessories,40776.0,3,5097.0
7712,CA-2015-149636,01/06/2015,SP-20620,Corporate,Office Supplies,Paper,44376.0,5,9.25
7713,CA-2015-149636,01/06/2015,SP-20620,Corporate,Office Supplies,Binders,1938.0,2,-13566.0
7714,US-2017-146213,09/09/2017,MC-17605,Corporate,Technology,Accessories,159.96,4,511872.0
7715,CA-2015-108588,01/05/2015,BG-11695,Corporate,Office Supplies,Art,59.52,3,154752.0
7716,CA-2015-108588,01/05/2015,BG-11695,Corporate,Office Supplies,Envelopes,17.48,2,93717.0
7717,CA-2015-108588,01/05/2015,BG-11695,Corporate,Office Supplies,Binders,13168.0,2,1529729.0
7718,US-2017-138086,4/16/2017,JO-15550,Home Office,Office Supplies,Appliances,40.74,3,12222.0
7719,CA-2015-139374,09/10/2015,AR-10345,Corporate,Furniture,Chairs,179886.0,1,-25698.0
7720,CA-2016-113978,9/25/2016,TS-21505,Consumer,Office Supplies,Appliances,286256.0,1,17891.0
7721,CA-2016-113978,9/25/2016,TS-21505,Consumer,Office Supplies,Storage,24224.0,2,-48448.0
7722,CA-2016-113978,9/25/2016,TS-21505,Consumer,Office Supplies,Storage,331536.0,3,-82884.0
7723,US-2015-150231,3/16/2015,JK-15640,Home Office,Office Supplies,Art,17.52,3,428218.0
7724,CA-2016-106915,11/26/2016,GA-14515,Consumer,Office Supplies,Art,17856.0,4,185636.0
7725,US-2016-109260,9/26/2016,TN-21040,Home Office,Technology,Accessories,431976.0,3,-755958.0
7726,CA-2017-104850,6/13/2017,TW-21025,Home Office,Furniture,Chairs,291136.0,4,-254744.0
7727,CA-2017-140508,9/18/2017,PA-19060,Home Office,Office Supplies,Envelopes,114848.0,4,35.89
7728,CA-2017-143294,06/02/2017,JD-15790,Consumer,Office Supplies,Paper,10688.0,2,2011817.0
7729,CA-2016-165673,5/15/2016,MN-17935,Consumer,Office Supplies,Paper,15232.0,4,1211267.0
7730,CA-2017-134418,9/15/2017,GM-14500,Consumer,Office Supplies,Art,12.42,3,96547.0
7731,US-2016-106313,8/22/2016,DG-13300,Corporate,Office Supplies,Paper,19.44,3,515968.0
7732,CA-2014-105872,5/30/2014,JG-15160,Consumer,Office Supplies,Binders,70368.0,4,26388.0
7733,CA-2017-108287,12/18/2017,AG-10330,Consumer,Office Supplies,Art,12672.0,9,860513.0
7734,CA-2017-141103,7/30/2017,JF-15355,Consumer,Technology,Phones,89.95,5,43176.0
7735,CA-2014-154781,11/21/2014,SC-20680,Home Office,Office Supplies,Paper,6.58,2,-596014.0
7736,CA-2014-154781,11/21/2014,SC-20680,Home Office,Technology,Accessories,94.99,1,28497.0
7737,CA-2015-147816,9/24/2015,CM-11935,Consumer,Technology,Phones,35.12,2,13.17
7738,CA-2017-105326,8/20/2017,KT-16480,Consumer,Office Supplies,Paper,25.92,4,919287.0
7739,CA-2016-133613,6/17/2016,CP-12340,Corporate,Office Supplies,Binders,7.96,2,2013278.0
7740,CA-2016-133613,6/17/2016,CP-12340,Corporate,Technology,Phones,566.97,3,1530819.0
7741,CA-2016-133613,6/17/2016,CP-12340,Corporate,Office Supplies,Art,9.84,3,2423782.0
7742,CA-2015-109113,12/19/2015,EK-13795,Home Office,Technology,Accessories,25488.0,2,4779.0
7743,CA-2015-156153,5/31/2015,CW-11905,Home Office,Office Supplies,Fasteners,7.56,6,3024.0
7744,CA-2015-133242,6/18/2015,KH-16510,Consumer,Furniture,Furnishings,60.84,3,194688.0
7745,CA-2015-133242,6/18/2015,KH-16510,Consumer,Office Supplies,Storage,450.04,2,585052.0
7746,CA-2015-133242,6/18/2015,KH-16510,Consumer,Office Supplies,Binders,34.6,2,16608.0
7747,CA-2015-133242,6/18/2015,KH-16510,Consumer,Technology,Phones,467.97,3,140391.0
7748,CA-2015-133242,6/18/2015,KH-16510,Consumer,Office Supplies,Binders,33.02,2,158496.0
7749,CA-2015-158323,11/30/2015,AB-10600,Corporate,Furniture,Furnishings,17088.0,2,1068.0
7750,CA-2015-161795,12/21/2015,AH-10075,Corporate,Office Supplies,Art,3008.0,2,3384.0
7751,CA-2017-100902,11/17/2017,CK-12595,Consumer,Office Supplies,Paper,268.24,7,93884.0
7752,CA-2017-100902,11/17/2017,CK-12595,Consumer,Technology,Accessories,431.16,5,107.79
7753,CA-2017-112844,11/13/2017,SP-20620,Corporate,Technology,Phones,43.6,4,12208.0
7754,CA-2017-112844,11/13/2017,SP-20620,Corporate,Furniture,Furnishings,154.95,3,30.99
7755,CA-2016-158925,10/24/2016,JP-15460,Corporate,Office Supplies,Paper,15552.0,3,924917.0
7756,CA-2014-155390,12/06/2014,BG-11035,Consumer,Office Supplies,Paper,42208.0,2,137176.0
7757,CA-2017-123071,12/03/2017,CC-12550,Consumer,Office Supplies,Paper,10368.0,2,1602746.0
7758,CA-2017-156391,9/26/2017,SL-20155,Home Office,Office Supplies,Art,2224.0,1,556.0
7759,CA-2015-103093,02/03/2015,FO-14305,Consumer,Office Supplies,Envelopes,74.52,9,350244.0
7760,US-2017-118941,08/12/2017,BB-11545,Corporate,Office Supplies,Art,17.52,3,5256.0
7761,US-2017-118941,08/12/2017,BB-11545,Corporate,Furniture,Chairs,-43949.0,5,373779.0
7762,US-2017-118941,08/12/2017,BB-11545,Corporate,Office Supplies,Art,219.9,5,59373.0
7763,CA-2015-169299,8/24/2015,DO-13435,Consumer,Office Supplies,Art,7152.0,3,7152.0
7764,CA-2017-154088,11/12/2017,LB-16735,Consumer,Office Supplies,Paper,26.72,5,9352.0
7765,CA-2016-155978,08/01/2016,TS-21205,Corporate,Technology,Phones,1039728.0,2,909762.0
7766,CA-2016-155978,08/01/2016,TS-21205,Corporate,Office Supplies,Appliances,45.96,2,13788.0
7767,CA-2016-108196,11/25/2016,CS-12505,Consumer,Office Supplies,Binders,456588.0,2,-304392.0
7768,CA-2016-108196,11/25/2016,CS-12505,Consumer,Technology,Accessories,59976.0,3,2941239.0
7769,CA-2016-152800,4/13/2016,SP-20920,Consumer,Office Supplies,Envelopes,44536.0,3,2507057.0
7770,CA-2014-166961,12/27/2014,CD-12790,Home Office,Office Supplies,Appliances,10.98,1,2829202.0
7771,CA-2014-166961,12/27/2014,CD-12790,Home Office,Office Supplies,Fasteners,7.86,3,1554534.0
7772,CA-2014-166961,12/27/2014,CD-12790,Home Office,Office Supplies,Storage,51.45,3,138915.0
7773,CA-2014-166961,12/27/2014,CD-12790,Home Office,Office Supplies,Binders,37056.0,3,13896.0
7774,CA-2016-139381,4/18/2016,RF-19840,Consumer,Office Supplies,Appliances,203.92,4,550584.0
7775,CA-2016-139381,4/18/2016,RF-19840,Consumer,Technology,Phones,29.56,4,2889982.0
7776,CA-2015-132136,03/08/2015,FO-14305,Consumer,Office Supplies,Binders,8568.0,3,-145656.0
7777,CA-2016-162236,11/04/2016,ER-13855,Corporate,Office Supplies,Storage,45248.0,2,2809507.0
7778,CA-2016-162236,11/04/2016,ER-13855,Corporate,Furniture,Tables,876.3,10,-292.1
7779,CA-2016-162236,11/04/2016,ER-13855,Corporate,Office Supplies,Supplies,185376.0,2,-34758.0
7780,US-2014-111353,11/29/2014,PB-19150,Consumer,Office Supplies,Labels,44372.0,2,2148663.0
7781,US-2016-117037,5/17/2016,LW-17215,Consumer,Office Supplies,Binders,2.89,1,-47685.0
7782,US-2016-117037,5/17/2016,LW-17215,Consumer,Office Supplies,Fasteners,7896.0,3,1013581.0
7783,US-2016-117037,5/17/2016,LW-17215,Consumer,Furniture,Furnishings,22608.0,3,-101736.0
7784,US-2016-117037,5/17/2016,LW-17215,Consumer,Office Supplies,Paper,30528.0,8,9.54
7785,CA-2017-160801,9/19/2017,FG-14260,Home Office,Office Supplies,Binders,4842.0,3,-33894.0
7786,CA-2016-108364,12/19/2016,BP-11050,Corporate,Office Supplies,Binders,44409.0,5,-2.88
7787,CA-2017-169362,10/12/2017,SP-20860,Corporate,Technology,Accessories,39984.0,2,-14994.0
7788,CA-2015-127481,12/12/2015,JD-15895,Corporate,Office Supplies,Paper,32.4,5,15876.0
7789,CA-2015-127481,12/12/2015,JD-15895,Corporate,Office Supplies,Paper,97.88,2,48.94
7790,CA-2015-112711,07/12/2015,FM-14380,Consumer,Technology,Phones,307168.0,4,307168.0
7791,US-2015-145121,10/02/2015,MP-17965,Corporate,Office Supplies,Binders,44465.0,5,13181.0
7792,CA-2017-166184,3/24/2017,HR-14830,Corporate,Office Supplies,Envelopes,47.01,3,220947.0
7793,CA-2017-166184,3/24/2017,HR-14830,Corporate,Technology,Phones,469.99,1,1362971.0
7794,CA-2017-166184,3/24/2017,HR-14830,Corporate,Furniture,Chairs,207846.0,3,436133.0
7795,CA-2017-157413,06/01/2017,BW-11065,Consumer,Office Supplies,Storage,324744.0,3,-771267.0
7796,CA-2014-143637,3/24/2014,MS-17710,Consumer,Furniture,Furnishings,40.48,2,145728.0
7797,CA-2015-102260,9/22/2015,SJ-20125,Home Office,Office Supplies,Labels,12.0,4,44231.0
7798,CA-2015-102260,9/22/2015,SJ-20125,Home Office,Office Supplies,Storage,720064.0,4,-630056.0
7799,CA-2015-102260,9/22/2015,SJ-20125,Home Office,Office Supplies,Storage,25424.0,1,-4767.0
7800,CA-2015-102260,9/22/2015,SJ-20125,Home Office,Office Supplies,Art,2816.0,2,3168.0
7801,CA-2015-102260,9/22/2015,SJ-20125,Home Office,Office Supplies,Binders,3204.0,2,-25632.0
7802,US-2016-137295,01/08/2016,VS-21820,Consumer,Office Supplies,Binders,30828.0,7,-246624.0
7803,US-2016-137295,01/08/2016,VS-21820,Consumer,Office Supplies,Art,47616.0,3,5952.0
7804,US-2016-137295,01/08/2016,VS-21820,Consumer,Technology,Phones,108784.0,2,2514605.0
7805,CA-2016-134334,2/14/2016,DK-13090,Consumer,Office Supplies,Paper,4.77,1,-158847.0
7806,CA-2016-134334,2/14/2016,DK-13090,Consumer,Office Supplies,Art,7.98,3,-420727.0
7807,CA-2016-134334,2/14/2016,DK-13090,Consumer,Furniture,Tables,550431.0,3,-471798.0
7808,CA-2016-134334,2/14/2016,DK-13090,Consumer,Furniture,Furnishings,10.56,6,1667060.0
7809,US-2017-109316,06/08/2017,MG-17680,Home Office,Furniture,Bookcases,1497666.0,2,1409568.0
7810,US-2017-109316,06/08/2017,MG-17680,Home Office,Technology,Phones,17.52,2,-3504.0
7811,CA-2016-138478,10/21/2016,DP-13390,Home Office,Office Supplies,Art,113.22,3,294372.0
7812,CA-2016-138478,10/21/2016,DP-13390,Home Office,Office Supplies,Paper,35.88,6,175812.0
7813,CA-2016-138478,10/21/2016,DP-13390,Home Office,Office Supplies,Binders,4535976.0,3,16442913.0
7814,CA-2017-150469,1/26/2017,CJ-12010,Consumer,Office Supplies,Fasteners,11.84,8,1801499.0
7815,CA-2017-152436,12/08/2017,CW-11905,Home Office,Office Supplies,Storage,592.74,6,1600398.0
7816,CA-2016-169334,10/21/2016,GW-14605,Consumer,Office Supplies,Storage,111672.0,9,2883743.0
7817,US-2014-115413,8/26/2014,PP-18955,Home Office,Office Supplies,Art,8.64,3,1152738.0
7818,US-2014-115413,8/26/2014,PP-18955,Home Office,Technology,Accessories,149.97,3,524895.0
7819,CA-2014-125150,5/16/2014,PW-19030,Corporate,Furniture,Chairs,232.88,5,17466.0
7820,CA-2015-127327,02/03/2015,PW-19030,Corporate,Furniture,Chairs,90882.0,1,15147.0
7821,CA-2017-117114,10/31/2017,CY-12745,Corporate,Technology,Phones,508768.0,4,381576.0
7822,CA-2017-117114,10/31/2017,CY-12745,Corporate,Office Supplies,Envelopes,9912.0,3,114747.0
7823,CA-2015-137302,4/26/2015,BW-11110,Corporate,Furniture,Chairs,63936.0,3,743787.0
7824,CA-2015-137302,4/26/2015,BW-11110,Corporate,Office Supplies,Art,59.52,3,154752.0
7825,CA-2015-137302,4/26/2015,BW-11110,Corporate,Technology,Phones,311976.0,3,38997.0
7826,CA-2015-137302,4/26/2015,BW-11110,Corporate,Office Supplies,Binders,50352.0,3,176232.0
7827,CA-2016-112382,05/09/2016,MB-18085,Consumer,Technology,Phones,19136.0,2,2642896.0
7828,CA-2015-128958,1/24/2015,CR-12820,Home Office,Office Supplies,Art,44543.0,5,2132.0
7829,CA-2015-106257,4/13/2015,EB-14110,Consumer,Furniture,Tables,241568.0,2,-15098.0
7830,CA-2015-106257,4/13/2015,EB-14110,Consumer,Technology,Phones,479.92,2,41993.0
7831,CA-2015-149083,9/25/2015,SH-19975,Corporate,Furniture,Chairs,307136.0,4,-115176.0
7832,CA-2015-149083,9/25/2015,SH-19975,Corporate,Office Supplies,Labels,44359.0,2,5796.0
7833,CA-2015-149083,9/25/2015,SH-19975,Corporate,Technology,Accessories,159.98,2,575928.0
7834,US-2014-137869,3/28/2014,CV-12295,Consumer,Office Supplies,Envelopes,44536.0,3,2507057.0
7835,US-2014-137869,3/28/2014,CV-12295,Consumer,Furniture,Tables,1184.72,4,1066248.0
7836,CA-2016-116603,7/17/2016,AT-10735,Consumer,Office Supplies,Appliances,45.96,2,13788.0
7837,CA-2014-158470,4/19/2014,AG-10390,Consumer,Office Supplies,Binders,58.05,3,26703.0
7838,CA-2014-158470,4/19/2014,AG-10390,Consumer,Office Supplies,Paper,71.28,11,342144.0
7839,US-2017-123834,7/21/2017,GM-14500,Consumer,Furniture,Tables,124404.0,4,-213264.0
7840,CA-2015-125976,9/27/2015,JK-15205,Consumer,Office Supplies,Paper,154.9,5,69705.0
7841,CA-2015-125976,9/27/2015,JK-15205,Consumer,Technology,Phones,1871.88,12,561564.0
7842,CA-2016-128706,2/27/2016,DW-13540,Consumer,Furniture,Furnishings,16192.0,2,-68816.0
7843,CA-2016-104311,05/02/2016,AS-10090,Consumer,Office Supplies,Storage,18936.0,3,-37872.0
7844,CA-2016-104311,05/02/2016,AS-10090,Consumer,Office Supplies,Storage,12672.0,3,-3168.0
7845,CA-2016-104311,05/02/2016,AS-10090,Consumer,Office Supplies,Labels,44291.0,2,1764.0
7846,CA-2014-169649,12/09/2014,TS-21205,Corporate,Office Supplies,Paper,8448.0,2,2800712.0
7847,CA-2014-169649,12/09/2014,TS-21205,Corporate,Office Supplies,Appliances,20388.0,2,-530088.0
7848,CA-2015-144890,12/25/2015,SM-20320,Home Office,Office Supplies,Paper,9.96,2,2521727.0
7849,CA-2017-135587,12/07/2017,BH-11710,Consumer,Office Supplies,Appliances,320.64,4,897792.0
7850,CA-2017-135587,12/07/2017,BH-11710,Consumer,Technology,Accessories,52.0,4,44309.0
7851,CA-2014-103429,5/30/2014,LW-16825,Corporate,Office Supplies,Binders,25584.0,2,2792128.0
7852,CA-2014-103429,5/30/2014,LW-16825,Corporate,Technology,Phones,464.0,5,134.56
7853,CA-2014-103429,5/30/2014,LW-16825,Corporate,Office Supplies,Appliances,235.95,3,778635.0
7854,CA-2014-103429,5/30/2014,LW-16825,Corporate,Office Supplies,Paper,39.96,4,17982.0
7855,CA-2017-152261,03/02/2017,JA-15970,Consumer,Office Supplies,Binders,18528.0,4,-12352.0
7856,CA-2015-142993,10/12/2015,KA-16525,Consumer,Technology,Accessories,44456.0,2,3401.0
7857,CA-2015-142993,10/12/2015,KA-16525,Consumer,Office Supplies,Storage,81.96,2,0.0
7858,CA-2015-143364,7/14/2015,TG-21310,Consumer,Office Supplies,Storage,272736.0,3,-647748.0
7859,CA-2015-143364,7/14/2015,TG-21310,Consumer,Office Supplies,Paper,18496.0,4,1880422.0
7860,CA-2015-143364,7/14/2015,TG-21310,Consumer,Furniture,Chairs,441.92,2,49716.0
7861,CA-2015-143364,7/14/2015,TG-21310,Consumer,Furniture,Bookcases,127764.0,6,-191646.0
7862,CA-2014-100972,11/19/2014,DB-13360,Home Office,Office Supplies,Paper,166.44,3,798912.0
7863,CA-2016-136994,5/27/2016,LS-17245,Consumer,Office Supplies,Paper,13.38,2,-128412.0
7864,US-2017-166233,07/03/2017,MO-17950,Consumer,Technology,Accessories,24.0,2,-2.7
7865,CA-2017-122112,9/25/2017,CA-11965,Corporate,Office Supplies,Envelopes,24448.0,4,2456105.0
7866,CA-2016-101672,10/03/2016,DB-12910,Home Office,Office Supplies,Labels,6.16,2,2800712.0
7867,CA-2016-101672,10/03/2016,DB-12910,Home Office,Furniture,Chairs,915136.0,4,1029528.0
7868,CA-2016-101672,10/03/2016,DB-12910,Home Office,Office Supplies,Paper,8.56,2,3852.0
7869,CA-2016-101672,10/03/2016,DB-12910,Home Office,Office Supplies,Paper,97.82,2,459754.0
7870,CA-2017-168403,09/09/2017,DK-12835,Corporate,Office Supplies,Paper,31104.0,6,311493.0
7871,CA-2017-168403,09/09/2017,DK-12835,Corporate,Office Supplies,Appliances,11176.0,1,8382.0
7872,CA-2015-148705,03/12/2015,EB-14170,Consumer,Office Supplies,Labels,44291.0,2,1764.0
7873,CA-2016-160241,11/29/2016,DR-12940,Home Office,Furniture,Furnishings,242176.0,4,-302.72
7874,CA-2016-155747,6/14/2016,JS-15685,Corporate,Furniture,Tables,337176.0,2,-1180116.0
7875,CA-2017-118017,12/03/2017,LC-16870,Consumer,Office Supplies,Art,13344.0,6,39448.0
7876,CA-2017-118017,12/03/2017,LC-16870,Consumer,Technology,Accessories,76752.0,6,1327566.0
7877,CA-2017-118017,12/03/2017,LC-16870,Consumer,Technology,Accessories,102336.0,8,140712.0
7878,CA-2017-118017,12/03/2017,LC-16870,Consumer,Office Supplies,Paper,10.32,2,3741.0
7879,CA-2017-118017,12/03/2017,LC-16870,Consumer,Office Supplies,Supplies,47.32,7,5915.0
7880,CA-2017-118017,12/03/2017,LC-16870,Consumer,Furniture,Furnishings,23376.0,3,-647026.0
7881,CA-2017-118017,12/03/2017,LC-16870,Consumer,Furniture,Furnishings,16.72,5,3344.0
7882,CA-2017-118017,12/03/2017,LC-16870,Consumer,Furniture,Furnishings,16192.0,1,1699201.0
7883,CA-2016-113117,8/16/2016,JP-15520,Consumer,Office Supplies,Paper,32.4,5,15552.0
7884,CA-2016-148684,12/25/2016,TS-21655,Consumer,Office Supplies,Art,19.89,9,658654.0
7885,CA-2016-148684,12/25/2016,TS-21655,Consumer,Technology,Accessories,399.98,2,1719914.0
7886,CA-2016-148684,12/25/2016,TS-21655,Consumer,Furniture,Furnishings,343.85,5,137.54
7887,CA-2016-148684,12/25/2016,TS-21655,Consumer,Office Supplies,Paper,106.32,3,499704.0
7888,CA-2017-125367,7/23/2017,NM-18445,Home Office,Office Supplies,Binders,13.92,3,4.35
7889,CA-2017-124744,6/21/2017,EH-14125,Home Office,Office Supplies,Binders,82.4,5,40376.0
7890,CA-2017-124744,6/21/2017,EH-14125,Home Office,Office Supplies,Binders,6.24,2,-483519.0
7891,CA-2017-124744,6/21/2017,EH-14125,Home Office,Office Supplies,Paper,447.84,8,2194416.0
7892,CA-2017-128363,8/13/2017,DC-12850,Consumer,Office Supplies,Appliances,272048.0,7,306054.0
7893,CA-2017-128363,8/13/2017,DC-12850,Consumer,Office Supplies,Binders,1614582.0,6,-12378462.0
7894,CA-2017-128363,8/13/2017,DC-12850,Consumer,Office Supplies,Fasteners,24.32,5,44539.0
7895,CA-2017-128363,8/13/2017,DC-12850,Consumer,Technology,Accessories,1584.0,2,4752.0
7896,CA-2017-128363,8/13/2017,DC-12850,Consumer,Furniture,Furnishings,31984.0,1,0.0
7897,CA-2017-128363,8/13/2017,DC-12850,Consumer,Office Supplies,Envelopes,14.76,5,4797.0
7898,CA-2017-128363,8/13/2017,DC-12850,Consumer,Furniture,Chairs,423648.0,2,476604.0
7899,CA-2015-126669,11/07/2015,DO-13645,Consumer,Office Supplies,Paper,76.64,2,26824.0
7900,US-2015-118766,10/15/2015,LS-16975,Home Office,Office Supplies,Envelopes,4464.0,1,1674.0
7901,US-2015-118766,10/15/2015,LS-16975,Home Office,Office Supplies,Binders,3.96,10,-6.93
7902,CA-2016-112585,7/30/2016,RW-19630,Corporate,Office Supplies,Appliances,715.64,2,178.91
7903,CA-2016-149762,12/03/2016,RD-19720,Consumer,Furniture,Tables,268704.0,3,1927173.0
7904,CA-2016-149762,12/03/2016,RD-19720,Consumer,Office Supplies,Art,21.92,8,2660549.0
7905,CA-2016-149762,12/03/2016,RD-19720,Consumer,Office Supplies,Storage,48.72,3,7308.0
7906,CA-2016-149762,12/03/2016,RD-19720,Consumer,Furniture,Bookcases,205666.0,2,-12098.0
7907,CA-2016-167605,4/28/2016,RB-19570,Consumer,Furniture,Furnishings,30344.0,2,-318612.0
7908,US-2017-105697,8/25/2017,JE-15715,Consumer,Office Supplies,Storage,25696.0,2,2692570.0
7909,CA-2017-165323,6/17/2017,SR-20740,Home Office,Technology,Machines,549447.0,5,1668205.0
7910,CA-2017-165323,6/17/2017,SR-20740,Home Office,Technology,Accessories,101.34,3,-302206.0
7911,CA-2015-110891,11/20/2015,PO-19195,Home Office,Furniture,Chairs,344372.0,4,-934724.0
7912,CA-2017-100783,09/04/2017,JK-16120,Home Office,Office Supplies,Art,30384.0,1,3798.0
7913,CA-2015-152513,07/04/2015,JP-16135,Home Office,Office Supplies,Binders,22848.0,2,860695.0
7914,CA-2017-139822,9/15/2017,Dp-13240,Home Office,Office Supplies,Storage,38.62,2,2277928.0
7915,CA-2017-139822,9/15/2017,Dp-13240,Home Office,Technology,Accessories,59.98,2,2215106.0
7916,CA-2017-107713,3/13/2017,JB-16000,Consumer,Office Supplies,Binders,174.3,3,81921.0
7917,CA-2017-134096,9/24/2017,PP-18955,Home Office,Technology,Phones,383.96,5,38396.0
7918,CA-2017-134096,9/24/2017,PP-18955,Home Office,Office Supplies,Binders,15.57,3,-11418.0
7919,CA-2016-125843,8/13/2016,RF-19840,Consumer,Office Supplies,Binders,22.32,4,1912685.0
7920,CA-2016-125843,8/13/2016,RF-19840,Consumer,Office Supplies,Labels,103.6,7,51.8
7921,CA-2017-120404,11/20/2017,KH-16330,Corporate,Technology,Accessories,2.97,3,535083.0
7922,CA-2017-120404,11/20/2017,KH-16330,Corporate,Technology,Phones,569.99,1,170997.0
